job_number,job_scope,job_status_at_dwr_create,date,dwrNumber,jobNumber,dwrBillingType,additionalFields,labour.name,labour.unit,labour.quantity,timeCard.description,iStatus
24098,"[""Site Layout""]",Job Setup,2024-08-26,240826-001,24098,DWR.TM,[],Estimating,HR,1.0,Excel and Word Revisions. Submittal,Job Setup
24098,"[""Site Layout""]",Estimating,2024-08-28,240828-009,24098,DWR.TM,[],Estimating,HR,0.5,Call with Jesse Prontack. Revise and resubmit quote.,Estimating
24098,"[""Site Layout""]",Ready to Schedule,2024-10-22,241022-016,24098,DWR.TM,[],Administrator,HR,1.0,Project setup.,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2024-10-25,241031-024,24098,DWR.TM,[],Project Manager,HR,2.0,"project overview
request for additional ifc and dwgs 
client talks and relaying to CS and SF ",Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-09,250511-014,24098,DWR.TM,[],Project Manager,HR,0.5,Check in with client,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-12,250513-023,24098,DWR.TM,[],CAD Manager,HR,0.25,Correspondence with MA/CS on qcing data,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-13,250513-058,24098,DWR.TM,[],Survey Technologist,HR,10.75,"Travel to site, sign in, meet with client, complete safety tools, receive control file from site surveyor, transform to match our control and layout, search control, setup, begin setting new control and traversing around site, check existing control, complete requested layout of CBs and retaining walls, tear down, return to Nanaimo office, complete and submit notes, sketch and data. ",Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-14,250514-008,24098,DWR.TM,[],CAD Drafting,HR,3.0,LAYOUT SKETCH,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-14,250514-012,24098,DWR.TM,[],Data Processing,HR,1.0,Process control network with XS,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-14,250515-010,24098,DWR.TM,[],Senior Survey Technologist,HR,2.0,"Process site traverse and generate new control.

QC layout and pass layout sketch instructions to CAD department. ",Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-14,250515-012,24098,DWR.TM,[],Project Manager,HR,2.0,"QC lidar gcp data, pull GOV lidar data, communicate project requirements, updates and future work.",Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-15,250515-024,24098,DWR.TM,[],CAD Manager,HR,1.0,Coach Bill on how to set up drawing for drafting,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-15,250515-027,24098,DWR.TM,[],CAD Drafting,HR,2.5,layout sketch updates,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-15,250516-014,24098,DWR.TM,[],Project Manager,HR,1.0,"Job familiarity, Control export and scheduling (here to not incur additional OT)",Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-15,250516-014,24098,DWR.TM,[],Data Processing,HR,2.0,"Layout creation, QC with IFC, providing findings to field staff (here to not incur additional OT)",Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-16,250516-016,24098,DWR.TM,[],CAD Manager,HR,0.5,review and revise sketch with BL,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-16,250516-041,24098,DWR.TM,[],Project Manager,HR,0.75,"Sketch review and discussions with CAD team for Sketch, Email to client ",Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-14,250516-046,24098,DWR.TM,[],CAD Manager,HR,0.25,Discuss sketch will BL,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-16,250516-058,24098,DWR.TM,[],CAD Drafting,HR,2.0,review sketch and update,Ready to Schedule
24098,"[""Site Layout""]",Ready to Schedule,2025-05-26,250526-040,24098,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""QC Design data and create layout files. Site Layout - Search site control, setup new control and traversing around site. Complete layout of CBs and retaining walls.""}]",Project Manager,HR,0.75,DWR approvals budget maintenance ,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-06-26,240626-003,24101,DWR.TM,[],Estimating,HR,1.25,Estimate setup. Prospecting emails.,Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-07-04,240704-006,24101,DWR.TM,[],Estimating,HR,0.5,"Emails, additional request",Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-07-05,240705-007,24101,DWR.TM,[],Estimating,HR,0.25,New addendum,Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-07-16,240716-008,24101,DWR.TM,[],Estimating,HR,0.75,"Emails, add client, corporate bio and experience",Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-07-18,240717-006,24101,DWR.TM,[],Estimating,HR,0.25,Addendum. Carry over from July 17,Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-07-22,240722-022,24101,DWR.TM,[],Estimating,HR,3.0,Review drawings. Scope.,Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-07-23,240723-002,24101,DWR.TM,[],Estimating,HR,1.0,Review documents discuss with AT.,Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-07-24,240723-013,24101,DWR.TM,[],Estimating,HR,1.0,Review with AT,Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-07-23,240723-019,24101,DWR.TM,[],Estimating,HR,5.0,"new addenda, Scope, Excel, Estimating team discussion. Revisions. Emails, calls.",Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Job Setup,2024-07-24,240724-003,24101,DWR.TM,[],Estimating,HR,2.75,Excel and Word doc. Revisions. 3 Submittals,Job Setup
24101,"[""Site Layout"",""As-Built Survey""]",Estimating,2024-10-25,241025-010,24101,DWR.TM,[],Estimating,HR,0.5,Estimate setup,Estimating
24101,"[""Site Layout"",""As-Built Survey""]",Estimating,2024-10-24,241025-024,24101,DWR.TM,[],Estimating,HR,0.5,"Review estimate, provide feedback on expected costs.",Estimating
24101,"[""Site Layout"",""As-Built Survey""]",Estimating,2024-10-28,241028-010,24101,DWR.TM,[],Estimating,HR,2.0,"Scope, excel, word.",Estimating
24101,"[""Site Layout"",""As-Built Survey""]",Estimating,2024-10-30,241030-005,24101,DWR.TM,[],Estimating,HR,1.25,"Word doc, proposed schedule",Estimating
24101,"[""Site Layout"",""As-Built Survey""]",Estimating,2024-10-31,241031-010,24101,DWR.TM,[],Estimating,HR,1.5,Discussion with E Team. Projects and experience. Revisions and submittal,Estimating
24101,"[""Site Layout"",""As-Built Survey""]",Estimating,2024-11-01,241101-023,24101,DWR.TM,[],Estimating,HR,0.5,Call with client. Discussion with E Team,Estimating
24101,"[""Site Layout"",""As-Built Survey""]",Estimating,2024-10-31,241104-020,24101,DWR.TM,[],Estimating,HR,1.5,Review and discuss with AT,Estimating
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-07,241107-003,24101,DWR.TM,[],Administrator,HR,1.25,AT - Project Setup,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-07,241113-034,24101,DWR.TM,[],Administrator,HR,2.5,"Review, revise and sign documentation. Project setup and discussion.",Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-08,241118-027,24101,DWR.TM,[],Project Manager,HR,1.5,Review project scope ,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-14,241118-036,24101,DWR.TM,[],Project Manager,HR,1.0,Review layout specifications prior to kickoff meeting.,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-14,241118-036,24101,DWR.TM,[],Project Manager,HR,0.5,Attend Kickoff meeting with clients.,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-25,241202-039,24101,DWR.TM,[],Survey Technologist,HR,1.5,Mob to Hornby,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-25,241202-039,24101,DWR.TM,[],Survey Technologist,HR,7.5,"Occupy existing control 
Start layout @ Trail D",Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-26,241202-040,24101,DWR.TM,[],Survey Technologist,HR,10.0,Layout of campground,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-27,241202-041,24101,DWR.TM,[],Survey Technologist,HR,10.0,Layout of campground,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-28,241202-042,24101,DWR.TM,[],Survey Technologist,HR,8.0,layout of campground,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-29,241202-043,24101,DWR.TM,[],Survey Technologist,HR,5.0,Complete layout of campground at parking lot.,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-29,241202-043,24101,DWR.TM,[],Survey Technologist,HR,2.0,Mob home,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-11-29,241202-043,24101,DWR.TM,[],Data Processing,HR,1.0,Process field data.,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-12-03,241203-010,24101,DWR.TM,[],CAD Manager,HR,0.75,mark up sketch,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-12-03,241203-019,24101,DWR.TM,[],CAD Manager,HR,0.5,revisions to sketch,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-12-02,241205-018,24101,DWR.TM,[],Data Processing,HR,1.0,Process layout data.,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-12-02,241205-018,24101,DWR.TM,[],CAD Drafting,HR,1.0,Draft Layout sketch,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-12-02,241205-018,24101,DWR.TM,[],Data Processing,HR,0.5,Export points as shp file,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-12-04,241205-019,24101,DWR.TM,[],CAD Manager,HR,1.0,Complete layout sketch for SF review,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-12-04,241205-019,24101,DWR.TM,[],Project Manager,HR,0.5,Review sketch and project requirements,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-12-04,241205-019,24101,DWR.TM,[],CAD Drafting,HR,1.0,Make revisions and complete layout sketch,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-12-05,241205-020,24101,DWR.TM,[],Project Manager,HR,1.0,Review deliverables and send to Kirby,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2025-01-21,250121-035,24101,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Site Layout, As-Built Survey""}]",Project Manager,HR,0.5,Provide Kirby with control point listing,Ready to Schedule
24101,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2025-01-21,250121-035,24101,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Site Layout, As-Built Survey""}]",Project Manager,HR,0.5,Correspond with Milestone about design liability ,Ready to Schedule
